dataset: X
instance: BY7
+-----------+
2D Packing Heuristic in Truck P185063919
Min2DVol: 32.063999999999986 [m2]
Stack 0 with items: ['0090016900_14062023041208', '0090016900_14062023041208']
Stack 1 with items: ['0090016900_14062023041208', '0090016900_14062023041208']
Stack 2 with items: ['0090016900_14062023041208', '0090016900_14062023041208']
Stack 3 with items: ['0090016900_14062023041208', '0090016900_14062023041208']
Stack 4 with items: ['0090016900_14062023041208', '0090016900_14062023041208']
Stack 5 with items: ['0090016900_14062023041208', '0090016900_14062023041208']
Stack 6 with items: ['0090016900_14062023041208', '0090016900_14062023041208']
Stack 7 with items: ['0090016900_14062023041208', '0090016900_14062023041208']
Stack 8 with items: ['0090016900_14062023041208', '0090016900_14062023025979']
Stack 9 with items: ['0090016900_14062023025979', '0090016900_14062023025979']
Stack 10 with items: ['0090016900_14062023025979', '0090016900_14062023025979']
Stack 11 with items: ['0090016900_14062023025979', '0090016900_14062023025979']
Stack 12 with items: ['0090016900_14062023022136', '0090016900_14062023022136']
Stack 13 with items: ['0090016900_14062023022136', '0090016900_14062023022136']
Stack 14 with items: ['0090016900_14062023022136', '0090016900_14062023022136']
Stack 15 with items: ['0090016900_14062023022136', '0090016900_14062023022136']
Stack 16 with items: ['0090016900_14062023022136', '0090016900_14062023022136']
Stack 17 with items: ['0090016900_14062023014646', '0090016900_14062023014646']
Stack 18 with items: ['0090016900_14062023014646', '0090016900_14062023014646']
Stack 19 with items: ['0090016900_14062023014646', '0090016900_14062023014646']
Stack 20 with items: ['0090016900_14062023014646', '0090016900_14062023014646']
Stack 21 with items: ['0090016900_14062023014646', '0090016900_14062023014646']
Stack 22 with items: ['0090016900_14062023014646', '0090016900_14062023014646']
Stack 23 with items: ['0090016900_14062023014646', '0090016900_14062023003247']
Stack 24 with items: ['0090016900_14062023003247', '0090016900_14062023003247']
Stack 25 with items: ['0090016900_14062023003247', '0090016900_14062023003247']
Stack 26 with items: ['0090016900_14062023003247', '0090016900_14062023003247']
Stack 27 with items: ['0090016900_14062023003247', '0090016900_14062023003247']
Stack 28 with items: ['0090016900_14062023003247', '0090016900_14062023003247']
Stack 29 with items: ['0090016900_14062023003247', '0090016900_14062023003247']
Stack 30 with items: ['0090016900_14062023003247', '0090016900_14062023003247']
Stack 31 with items: ['0090016900_14062023003247', '0090016900_14062023002458']
Stacks not packed:
Stack 8 missing: ['0090016900_14062023041208', '0090016900_14062023025979']
Stack 9 missing: ['0090016900_14062023025979', '0090016900_14062023025979']
Stack 10 missing: ['0090016900_14062023025979', '0090016900_14062023025979']
Stack 11 missing: ['0090016900_14062023025979', '0090016900_14062023025979']
Stack 12 missing: ['0090016900_14062023022136', '0090016900_14062023022136']
Stack 13 missing: ['0090016900_14062023022136', '0090016900_14062023022136']
Stack 14 missing: ['0090016900_14062023022136', '0090016900_14062023022136']
Stack 15 missing: ['0090016900_14062023022136', '0090016900_14062023022136']
Stack 16 missing: ['0090016900_14062023022136', '0090016900_14062023022136']
Stack 17 missing: ['0090016900_14062023014646', '0090016900_14062023014646']
Stack 18 missing: ['0090016900_14062023014646', '0090016900_14062023014646']
Stack 19 missing: ['0090016900_14062023014646', '0090016900_14062023014646']
Stack 20 missing: ['0090016900_14062023014646', '0090016900_14062023014646']
Stack 21 missing: ['0090016900_14062023014646', '0090016900_14062023014646']
Stack 22 missing: ['0090016900_14062023014646', '0090016900_14062023014646']
Stack 23 missing: ['0090016900_14062023014646', '0090016900_14062023003247']
