dataset: X
instance: BY4
+-----------+
2D Packing Heuristic in Truck P199066109
Min2DVol: 31.680000000000003 [m2]
Stack 0 with items: ['0090016900_14062023044639', '0090016900_14062023044639']
Stack 1 with items: ['0090016900_14062023044639', '0090016900_14062023044639']
Stack 2 with items: ['0090016900_14062023044639', '0090016900_14062023044639']
Stack 3 with items: ['0090016900_14062023044639', '0090016900_14062023044639']
Stack 4 with items: ['0090016900_14062023044639', '0090016900_14062023044639']
Stack 5 with items: ['0090016900_14062023044639', '0090016900_14062023044639']
Stack 6 with items: ['0090016900_14062023044639', '0090016900_14062023044639']
Stack 7 with items: ['0090016900_14062023037312', '0090016900_14062023037312']
Stack 8 with items: ['0090016900_14062023027463', '0090016900_14062023027463']
Stack 9 with items: ['0090016900_14062023027463', '0090016900_14062023027463']
Stack 10 with items: ['0090016900_14062023027463', '0090016900_14062023027463']
Stack 11 with items: ['0090016900_14062023027463', '0090016900_14062023027463']
Stack 12 with items: ['0090016900_14062023027463', '0090016900_14062023027463']
Stack 13 with items: ['0090016900_14062023027463', '0090016900_14062023027463']
Stack 14 with items: ['0090016900_14062023027463', '0090016900_14062023027463']
Stack 15 with items: ['0090016900_14062023027463', '0090016900_14062023027463']
Heuristic packed all stacks
