dataset: B
instance: CI2
+-----------+
2D Packing Heuristic in Truck P321430601
Min2DVol: 15.551999999999996 [m2]
Stack 0 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 1 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 2 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 3 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 4 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 5 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 6 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 7 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 8 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 9 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 10 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 11 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 12 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 13 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 14 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 15 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 16 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 17 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 18 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 19 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 20 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 21 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 22 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 23 with items: ['0090016800_26102022004288', '0090016800_26102022004288']
Stacks not packed:
Stack 20 missing: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 21 missing: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 22 missing: ['0090016800_26102022004288', '0090016800_26102022004288']
Stack 23 missing: ['0090016800_26102022004288', '0090016800_26102022004288']
